,submission_id,itemID,type,setting,region,avg_rt,phrase,phrase_length,speakerKnowledge,is_a_quantifier,item_has_a_scalar_trigger_sentence,triggerType
969,3404,24,continuation,complement,1_anaphor,230.0,The others were relatively steady but my portfolio was still down for the year.,14.0,partial,no,yes,scalar
970,3404,24,continuation,complement,2_predicate,220.66666666666666,The others were relatively steady but my portfolio was still down for the year.,14.0,partial,no,yes,scalar
971,3404,24,continuation,complement,3_clause_boundary,233.0,The others were relatively steady but my portfolio was still down for the year.,14.0,partial,no,yes,scalar
972,3404,24,continuation,complement,4_next_two_words,227.5,The others were relatively steady but my portfolio was still down for the year.,14.0,partial,no,yes,scalar
973,3404,2,trigger,scalar,1_s_quantifier,209.5,Some of the residents had evacuated.,6.0,partial,no,yes,scalar
974,3404,2,trigger,scalar,2_s_ntw_1,215.0,Some of the residents had evacuated.,6.0,partial,no,yes,scalar
975,3404,2,trigger,scalar,3_s_ntw_2,210.0,Some of the residents had evacuated.,6.0,partial,no,yes,scalar
976,3404,2,continuation,cancelation,cancelation_1,231.0,"In fact, they all did and, as a result, they survived the storm.",13.0,partial,no,yes,scalar
977,3404,2,continuation,cancelation,cancelation_2,231.0,"In fact, they all did and, as a result, they survived the storm.",13.0,partial,no,yes,scalar
978,3404,2,continuation,cancelation,cancelation_3,263.0,"In fact, they all did and, as a result, they survived the storm.",13.0,partial,no,yes,scalar
979,3404,2,continuation,cancelation,cancelation_4,241.0,"In fact, they all did and, as a result, they survived the storm.",13.0,partial,no,yes,scalar
980,3404,22,trigger,focused,1_f_particle,225.0,Only some of their losses were close.,7.0,partial,no,no,focused
981,3404,22,trigger,focused,2_f_quantifier,220.5,Only some of their losses were close.,7.0,partial,no,no,focused
982,3404,22,trigger,focused,3_f_ntw_1,210.5,Only some of their losses were close.,7.0,partial,no,no,focused
983,3404,22,trigger,focused,4_f_ntw_2,242.5,Only some of their losses were close.,7.0,partial,no,no,focused
984,3404,22,continuation,complement,1_anaphor,235.5,The others were blowouts which made the games boring to watch.,11.0,partial,no,no,focused
985,3404,22,continuation,complement,2_predicate,206.5,The others were blowouts which made the games boring to watch.,11.0,partial,no,no,focused
986,3404,22,continuation,complement,3_clause_boundary,233.0,The others were blowouts which made the games boring to watch.,11.0,partial,no,no,focused
987,3404,22,continuation,complement,4_next_two_words,217.5,The others were blowouts which made the games boring to watch.,11.0,partial,no,no,focused
988,3404,23,trigger,focused,1_f_particle,197.0,Only some of the words sounded like they do in English.,11.0,full,no,no,focused
989,3404,23,trigger,focused,2_f_quantifier,224.5,Only some of the words sounded like they do in English.,11.0,full,no,no,focused
990,3404,23,trigger,focused,3_f_ntw_1,208.0,Only some of the words sounded like they do in English.,11.0,full,no,no,focused
991,3404,23,trigger,focused,4_f_ntw_2,204.0,Only some of the words sounded like they do in English.,11.0,full,no,no,focused
992,3404,23,continuation,complement,1_anaphor,183.5,The others were totally unfamiliar which made the test somewhat challenging.,11.0,full,no,no,focused
993,3404,23,continuation,complement,2_predicate,218.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,full,no,no,focused
994,3404,23,continuation,complement,3_clause_boundary,220.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,full,no,no,focused
995,3404,23,continuation,complement,4_next_two_words,229.0,The others were totally unfamiliar which made the test somewhat challenging.,11.0,full,no,no,focused
996,3404,12,trigger,scalar,1_s_quantifier,349.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
997,3404,12,trigger,scalar,2_s_ntw_1,194.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
998,3404,12,trigger,scalar,3_s_ntw_2,199.0,Some of the dog’s teeth were missing.,7.0,full,no,yes,scalar
999,3404,12,continuation,cancelation,cancelation_1,201.5,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,full,no,yes,scalar
1000,3404,12,continuation,cancelation,cancelation_2,203.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,full,no,yes,scalar
1001,3404,12,continuation,cancelation,cancelation_3,206.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,full,no,yes,scalar
1002,3404,12,continuation,cancelation,cancelation_4,217.0,"In fact, they all were because its owners completely neglected its oral hygiene.",13.0,full,no,yes,scalar
1003,3404,16,trigger,focused,1_f_particle,160.0,Only some of my new bottles of vodka were opened.,10.0,partial,no,no,focused
1004,3404,16,trigger,focused,2_f_quantifier,281.5,Only some of my new bottles of vodka were opened.,10.0,partial,no,no,focused
1005,3404,16,trigger,focused,3_f_ntw_1,330.0,Only some of my new bottles of vodka were opened.,10.0,partial,no,no,focused
1006,3404,16,trigger,focused,4_f_ntw_2,221.0,Only some of my new bottles of vodka were opened.,10.0,partial,no,no,focused
1007,3404,16,continuation,complement,1_anaphor,225.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,no,focused
1008,3404,16,continuation,complement,2_predicate,213.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,no,focused
1009,3404,16,continuation,complement,3_clause_boundary,191.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,no,focused
1010,3404,16,continuation,complement,4_next_two_words,206.0,"The others were untouched, but I was still concerned and decided to call her parents.",15.0,partial,no,no,focused
1011,3404,14,trigger,scalar,1_s_quantifier,192.5,Some of my predictions were correct.,6.0,partial,no,yes,scalar
1012,3404,14,trigger,scalar,2_s_ntw_1,195.5,Some of my predictions were correct.,6.0,partial,no,yes,scalar
1013,3404,14,trigger,scalar,3_s_ntw_2,192.0,Some of my predictions were correct.,6.0,partial,no,yes,scalar
1014,3404,14,continuation,cancelation,cancelation_1,197.0,"In fact, they all were so I should be able to publish the results.",14.0,partial,no,yes,scalar
1015,3404,14,continuation,cancelation,cancelation_2,197.5,"In fact, they all were so I should be able to publish the results.",14.0,partial,no,yes,scalar
1016,3404,14,continuation,cancelation,cancelation_3,205.0,"In fact, they all were so I should be able to publish the results.",14.0,partial,no,yes,scalar
1017,3404,14,continuation,cancelation,cancelation_4,185.0,"In fact, they all were so I should be able to publish the results.",14.0,partial,no,yes,scalar
1018,3404,21,trigger,scalar,1_s_quantifier,269.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1019,3404,21,trigger,scalar,2_s_ntw_1,102.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1020,3404,21,trigger,scalar,3_s_ntw_2,185.5,Some of the dictionaries were labeled incorrectly.,7.0,full,no,yes,scalar
1021,3404,21,continuation,cancelation,cancelation_1,184.5,"In fact, they all were which made the job much more difficult.",12.0,full,no,yes,scalar
1022,3404,21,continuation,cancelation,cancelation_2,196.0,"In fact, they all were which made the job much more difficult.",12.0,full,no,yes,scalar
1023,3404,21,continuation,cancelation,cancelation_3,189.0,"In fact, they all were which made the job much more difficult.",12.0,full,no,yes,scalar
1024,3404,21,continuation,cancelation,cancelation_4,219.0,"In fact, they all were which made the job much more difficult.",12.0,full,no,yes,scalar
1025,3404,7,trigger,scalar,1_s_quantifier,261.5,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1026,3404,7,trigger,scalar,2_s_ntw_1,165.5,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1027,3404,7,trigger,scalar,3_s_ntw_2,173.5,Some of the tourists got soaked by the rain storm.,10.0,full,no,yes,scalar
1028,3404,7,continuation,complement,1_anaphor,361.5,The rest were dry because they had remembered their umbrellas.,10.0,full,no,yes,scalar
1029,3404,7,continuation,complement,2_predicate,32.0,The rest were dry because they had remembered their umbrellas.,10.0,full,no,yes,scalar
1030,3404,7,continuation,complement,3_clause_boundary,32.0,The rest were dry because they had remembered their umbrellas.,10.0,full,no,yes,scalar
1031,3404,7,continuation,complement,4_next_two_words,31.5,The rest were dry because they had remembered their umbrellas.,10.0,full,no,yes,scalar
1032,3404,10,trigger,scalar,1_s_quantifier,32.0,Some of my favorite rides were still running.,8.0,partial,no,yes,scalar
1033,3404,10,trigger,scalar,2_s_ntw_1,32.0,Some of my favorite rides were still running.,8.0,partial,no,yes,scalar
1034,3404,10,trigger,scalar,3_s_ntw_2,32.0,Some of my favorite rides were still running.,8.0,partial,no,yes,scalar
1035,3404,10,continuation,cancelation,cancelation_1,39.5,"In fact, they all were since they were still popular.",10.0,partial,no,yes,scalar
1036,3404,10,continuation,cancelation,cancelation_2,32.0,"In fact, they all were since they were still popular.",10.0,partial,no,yes,scalar
1037,3404,10,continuation,cancelation,cancelation_3,32.0,"In fact, they all were since they were still popular.",10.0,partial,no,yes,scalar
1038,3404,10,continuation,cancelation,cancelation_4,31.0,"In fact, they all were since they were still popular.",10.0,partial,no,yes,scalar
1039,3404,19,trigger,scalar,1_s_quantifier,32.0,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,partial,no,yes,scalar
1040,3404,19,trigger,scalar,2_s_ntw_1,32.0,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,partial,no,yes,scalar
1041,3404,19,trigger,scalar,3_s_ntw_2,32.0,"Today, some of the liquid nitrogen containers needed to be refilled.",11.0,partial,no,yes,scalar
1042,3404,19,continuation,complement,1_anaphor,32.5,The others were normal but I decided to order more anyway.,11.0,partial,no,yes,scalar
1043,3404,19,continuation,complement,2_predicate,47.0,The others were normal but I decided to order more anyway.,11.0,partial,no,yes,scalar
1044,3404,19,continuation,complement,3_clause_boundary,32.0,The others were normal but I decided to order more anyway.,11.0,partial,no,yes,scalar
1045,3404,19,continuation,complement,4_next_two_words,32.0,The others were normal but I decided to order more anyway.,11.0,partial,no,yes,scalar
1046,3404,13,trigger,scalar,1_s_quantifier,32.0,Some of its tires were flat.,6.0,full,no,yes,scalar
1047,3404,13,trigger,scalar,2_s_ntw_1,32.0,Some of its tires were flat.,6.0,full,no,yes,scalar
1048,3404,13,trigger,scalar,3_s_ntw_2,32.0,Some of its tires were flat.,6.0,full,no,yes,scalar
1049,3404,13,continuation,complement,1_anaphor,31.0,The others were fine so it would not cost too much to fix it.,14.0,full,no,yes,scalar
1050,3404,13,continuation,complement,2_predicate,32.0,The others were fine so it would not cost too much to fix it.,14.0,full,no,yes,scalar
1051,3404,13,continuation,complement,3_clause_boundary,32.0,The others were fine so it would not cost too much to fix it.,14.0,full,no,yes,scalar
1052,3404,13,continuation,complement,4_next_two_words,30.0,The others were fine so it would not cost too much to fix it.,14.0,full,no,yes,scalar
1053,3403,9,trigger,scalar,1_s_quantifier,234.0,Some of the dishes were spicy.,6.0,partial,no,yes,scalar
1054,3403,9,trigger,scalar,2_s_ntw_1,220.0,Some of the dishes were spicy.,6.0,partial,no,yes,scalar
1055,3403,9,trigger,scalar,3_s_ntw_2,201.0,Some of the dishes were spicy.,6.0,partial,no,yes,scalar
1056,3403,9,continuation,cancelation,cancelation_1,176.0,"In fact, they all were but fortunately I love spicy food.",11.0,partial,no,yes,scalar
1057,3403,9,continuation,cancelation,cancelation_2,187.0,"In fact, they all were but fortunately I love spicy food.",11.0,partial,no,yes,scalar
1058,3403,9,continuation,cancelation,cancelation_4,194.0,"In fact, they all were but fortunately I love spicy food.",11.0,partial,no,yes,scalar
1059,3403,6,trigger,scalar,1_s_quantifier,216.0,Some of our computers were infected.,6.0,full,no,yes,scalar
1060,3403,6,trigger,scalar,2_s_ntw_1,206.0,Some of our computers were infected.,6.0,full,no,yes,scalar
1061,3403,6,trigger,scalar,3_s_ntw_2,230.0,Some of our computers were infected.,6.0,full,no,yes,scalar
1062,3403,6,continuation,complement,1_anaphor,226.0,The rest were clean because their owners had been very cautious.,11.0,full,no,yes,scalar
1063,3403,6,continuation,complement,2_predicate,209.0,The rest were clean because their owners had been very cautious.,11.0,full,no,yes,scalar
1064,3403,6,continuation,complement,3_clause_boundary,204.0,The rest were clean because their owners had been very cautious.,11.0,full,no,yes,scalar
1065,3403,6,continuation,complement,4_next_two_words,238.0,The rest were clean because their owners had been very cautious.,11.0,full,no,yes,scalar
1066,3403,4,trigger,scalar,1_s_quantifier,196.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1067,3403,4,trigger,scalar,2_s_ntw_1,192.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1068,3403,4,trigger,scalar,3_s_ntw_2,220.0,Some of the passengers were still alive.,7.0,full,no,yes,scalar
1069,3403,4,continuation,complement,1_anaphor,218.0,The others were killed on impact and there was no opportunity to save them.,14.0,full,no,yes,scalar
1070,3403,4,continuation,complement,2_predicate,227.0,The others were killed on impact and there was no opportunity to save them.,14.0,full,no,yes,scalar
1071,3403,4,continuation,complement,4_next_two_words,208.0,The others were killed on impact and there was no opportunity to save them.,14.0,full,no,yes,scalar
1072,3403,18,trigger,scalar,1_s_quantifier,182.0,Some of its problems were difficult.,6.0,full,no,yes,scalar
